Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
2,Native,3,1,3,6,VEDU,0.0138,0,8,2,8,0,100
2,Native,3,1,3,7,VEDU,0.0103,0,8,2,8,0,100
2,Native,3,1,3,8,VEDU,0.0046,0,8,1,8,0,100
2,Native,3,2,9,1,VEDU,0.0019,0,4,1,4,0,100
2,Native,3,2,9,2,VEDU,0.0022,0,4,1,4,0,100
2,Native,3,2,9,3,VEDU,0.0498,0,4,4,4,0,100
2,Native,3,2,9,4,VEDU,0.0429,0,4,4,4,0,100
2,Native,3,3,10,1,VEDU,0.0011,0,3,1,3,0,100
2,Native,3,3,10,2,VEDU,0.0054,0,3,1,3,0,100
2,Native,3,3,10,3,VEDU,0.0244,0,3,3,3,0,100
2,Native,4,1,4,1,VEDU,0.0046,0,10,1,10,0,100
2,Native,4,1,4,2,VEDU,0.0066,0,10,1,10,0,100
2,Native,4,1,4,3,VEDU,0.0121,0,10,2,10,0,100
2,Native,4,1,4,4,VEDU,0.0094,0,10,1,10,0,100
2,Native,4,1,4,5,VEDU,0.0043,0,10,1,10,0,100
2,Native,4,1,4,6,VEDU,0.0064,0,10,2,10,0,100
2,Native,4,1,4,7,VEDU,0.0086,0,10,1,10,0,100
2,Native,4,1,4,8,VEDU,0.0028,0,10,1,10,0,100
2,Native,4,1,4,9,VEDU,0.0042,0,10,1,10,0,100
2,Native,4,1,4,10,VEDU,0.0031,0,10,1,10,0,100
2,Native,4,2,5,1,VEDU,0.0219,0,9,2,9,0,100
2,Native,4,2,5,2,VEDU,0.0084,0,9,1,9,0,100
2,Native,4,2,5,3,VEDU,0.0042,0,9,1,9,0,100
2,Native,4,2,5,4,VEDU,0.0083,0,9,1,9,0,100
2,Native,4,2,5,5,VEDU,0.0203,0,9,2,9,0,100
2,Native,4,2,5,6,VEDU,0.0035,0,9,1,9,0,100
2,Native,4,2,5,7,VEDU,0.0012,0,9,1,9,0,100
2,Native,4,2,5,8,VEDU,0.0062,0,9,1,9,0,100
2,Native,4,2,5,9,VEDU,0.0165,0,9,2,9,0,100
2,Native,4,3,11,1,VEDU,0.0037,0,5,1,5,0,100
2,Native,4,3,11,2,VEDU,0.0021,0,5,1,5,0,100
2,Native,4,3,11,3,VEDU,0.0037,0,5,1,5,0,100
2,Native,4,3,11,4,VEDU,0.0036,0,5,1,5,0,100
2,Native,4,3,11,5,VEDU,0.0061,0,5,1,5,0,100
2,Native,6,1,15,1,VEDU,0.0254,2,2,2,4,50,50
2,Native,6,1,15,2,VEDU,0.0061,2,2,1,4,50,50
2,Native,6,2,16,1,VEDU,0.0113,2,2,2,4,50,50
2,Native,6,2,16,2,VEDU,0.0014,2,2,1,4,50,50
2,Native,6,3,17,1,VEDU,0.0045,2,2,1,4,50,50
2,Native,6,3,17,2,VEDU,0.0171,2,2,2,4,50,50
2,Native,7,1,79,1,VEDU,0.0049,2,4,2,6,33.33333333,66.66666667
2,Native,7,1,79,2,VEDU,0.0061,2,4,1,6,33.33333333,66.66666667
2,Native,7,1,79,3,VEDU,0.0019,2,4,1,6,33.33333333,66.66666667
2,Native,7,1,79,4,VEDU,0.0045,2,4,1,6,33.33333333,66.66666667
2,Native,7,2,79,1,VEDU,0.0112,2,1,2,3,66.66666667,33.33333333
2,Native,7,3,80,1,VEDU,0.0097,2,4,1,6,33.33333333,66.66666667
2,Native,7,3,80,2,VEDU,0.0076,2,4,2,6,33.33333333,66.66666667
2,Native,7,3,80,3,VEDU,0.0111,2,4,2,6,33.33333333,66.66666667
2,Native,7,3,80,4,VEDU,0.0123,2,4,3,6,33.33333333,66.66666667
2,Native,8,1,82,1,VEDU,0.0034,2,7,1,9,22.22222222,77.77777778
2,Native,8,1,82,2,VEDU,0.0039,2,7,1,9,22.22222222,77.77777778
2,Native,8,1,82,3,VEDU,0.0009,2,7,1,9,22.22222222,77.77777778
2,Native,8,1,82,4,VEDU,0.0044,2,7,2,9,22.22222222,77.77777778
2,Native,8,1,82,5,VEDU,0.0096,2,7,2,9,22.22222222,77.77777778
2,Native,8,1,82,6,VEDU,0.0019,2,7,1,9,22.22222222,77.77777778
2,Native,8,1,82,7,VEDU,0.0007,2,7,1,9,22.22222222,77.77777778
2,Native,8,2,83,1,VEDU,0.0023,2,8,1,10,20,80
2,Native,8,2,83,2,VEDU,0.0111,2,8,2,10,20,80
2,Native,8,2,83,3,VEDU,0.0109,2,8,2,10,20,80
2,Native,8,2,83,4,VEDU,0.003,2,8,1,10,20,80
2,Native,8,2,83,5,VEDU,0.0027,2,8,1,10,20,80
2,Native,8,2,83,6,VEDU,0.0133,2,8,2,10,20,80
2,Native,8,2,83,7,VEDU,0.0089,2,8,2,10,20,80
2,Native,8,2,83,8,VEDU,0.0021,2,8,1,10,20,80
2,Native,8,3,84,1,VEDU,0.0076,2,7,1,9,22.22222222,77.77777778
2,Native,8,3,84,2,VEDU,0.0152,2,7,2,9,22.22222222,77.77777778
2,Native,8,3,84,3,VEDU,0.0058,2,7,1,9,22.22222222,77.77777778
2,Native,8,3,84,4,VEDU,0.0081,2,7,1,9,22.22222222,77.77777778
2,Native,8,3,84,5,VEDU,0.0088,2,7,2,9,22.22222222,77.77777778
2,Native,8,3,84,6,VEDU,0.0109,2,7,2,9,22.22222222,77.77777778
2,Native,8,3,84,7,VEDU,0.0146,2,7,2,9,22.22222222,77.77777778
2,Native,10,2,88,1,VEDU,0.006,2,2,1,4,50,50
2,Native,10,2,88,2,VEDU,0.0027,2,2,1,4,50,50
2,Native,11,1,97,1,VEDU,0.0026,4,5,1,9,44.44444444,55.55555556
2,Native,11,1,97,2,VEDU,0.0034,4,5,2,9,44.44444444,55.55555556
2,Native,11,1,97,3,VEDU,0.0019,4,5,1,9,44.44444444,55.55555556
2,Native,11,1,97,4,VEDU,0.0015,4,5,1,9,44.44444444,55.55555556
2,Native,11,1,97,5,VEDU,0.0027,4,5,1,9,44.44444444,55.55555556
2,Native,11,2,98,1,VEDU,0.0056,3,2,2,5,60,40
2,Native,11,2,98,2,VEDU,0.0021,3,2,1,5,60,40
2,Native,11,3,99,1,VEDU,0.0008,3,3,1,6,50,50
2,Native,11,3,99,2,VEDU,0.0048,3,3,1,6,50,50
2,Native,11,3,99,3,VEDU,0.002,3,3,1,6,50,50
2,Native,12,1,100,1,VEDU,0.0031,5,7,1,12,41.66666667,58.33333333
2,Native,12,1,100,2,VEDU,0.0054,5,7,2,12,41.66666667,58.33333333
2,Native,12,1,100,3,VEDU,0.0095,5,7,1,12,41.66666667,58.33333333
2,Native,12,1,100,4,VEDU,0.011,5,7,2,12,41.66666667,58.33333333
2,Native,12,1,100,5,VEDU,0.0096,5,7,1,12,41.66666667,58.33333333
2,Native,12,1,100,6,VEDU,0.0035,5,7,1,12,41.66666667,58.33333333
2,Native,12,1,100,7,VEDU,0.0041,5,7,1,12,41.66666667,58.33333333
2,Native,12,2,101,1,VEDU,0.0012,6,2,1,8,75,25
2,Native,12,2,101,2,VEDU,0.002,6,2,1,8,75,25
2,Native,12,3,102,1,VEDU,0.0061,2,3,1,5,40,60
2,Native,12,3,102,2,VEDU,0.0055,2,3,1,5,40,60
2,Native,12,3,102,3,VEDU,0.0072,2,3,1,5,40,60
2,Native,14,1,96,1,VEDU,0.0068,8,1,2,9,88.88888889,11.11111111
2,Native,14,3,96,1,VEDU,0.0039,8,1,1,9,88.88888889,11.11111111
2,Native,15,1,106,1,VEDU,0.0038,8,4,1,12,66.66666667,33.33333333
2,Native,15,1,106,2,VEDU,0.0036,8,4,1,12,66.66666667,33.33333333
2,Native,15,1,106,3,VEDU,0.0039,8,4,1,12,66.66666667,33.33333333
2,Native,15,1,106,4,VEDU,0.0015,8,4,1,12,66.66666667,33.33333333
2,Native,15,2,107,1,VEDU,0.004,9,1,1,10,90,10
2,Native,15,3,108,1,VEDU,0.0096,6,1,2,7,85.71428571,14.28571429
2,Native,16,1,518,1,VEDU,0.0024,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,2,VEDU,0.003,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,3,VEDU,0.0017,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,4,VEDU,0.0025,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,5,VEDU,0.002,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,6,VEDU,0.0025,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,7,VEDU,0.0017,15,8,1,23,65.2173913,34.7826087
2,Native,16,1,518,8,VEDU,0.0004,15,8,1,23,65.2173913,34.7826087
2,Native,16,3,519,1,VEDU,0.0048,14,2,1,16,87.5,12.5
2,Native,16,3,519,2,VEDU,0.0109,14,2,2,16,87.5,12.5
2,Native,19,1,101,1,VEDU,0.0681,0,3,4,3,0,100
2,Native,19,1,101,2,VEDU,0.1019,0,3,5,3,0,100
2,Native,19,1,101,3,VEDU,0.0295,0,3,3,3,0,100
2,Native,19,2,102,1,VEDU,0.008,0,1,3,1,0,100
2,Native,19,3,329,1,VEDU,0.0354,0,1,4,1,0,100
2,VEDU,0,3,908,1,BRTE,0.1364,1,0,2,1,100,0
2,VEDU,0,3,909,1,BRTE,0.4061,1,0,3,1,100,0
2,VEDU,0,3,910,1,BRTE,0.0712,1,0,1,1,100,0
2,VEDU,0,3,911,1,BRTE,0.1582,1,0,2,1,100,0
2,VEDU,0,1,913,1,BRTE,0.0466,1,0,1,1,100,0
2,VEDU,0,1,914,1,BRTE,0.1188,1,0,2,1,100,0
2,VEDU,0,1,915,1,BRTE,0.3595,1,0,4,1,100,0
2,VEDU,0,1,916,1,BRTE,0.1654,1,0,2,1,100,0
2,VEDU,0,1,917,1,BRTE,0.1039,1,0,3,1,100,0
2,VEDU,0,1,918,1,BRTE,0.0799,1,0,2,1,100,0
2,VEDU,0,1,919,1,BRTE,0.0772,1,0,2,1,100,0
2,VEDU,0,1,920,1,BRTE,0.1624,1,0,2,1,100,0
2,VEDU,0,3,947,1,BRTE,0.3126,1,0,3,1,100,0
2,VEDU,0,1,949,1,BRTE,0.4066,1,0,3,1,100,0
2,VEDU,0,1,732,1,BRTE,0.1954,1,0,2,1,100,0
2,VEDU,0,2,790,1,BRTE,0.0986,1,0,3,1,100,0
2,VEDU,0,2,791,1,BRTE,0.07,1,0,2,1,100,0
2,VEDU,0,2,792,1,BRTE,0.3163,1,0,3,1,100,0
2,VEDU,0,2,793,1,BRTE,0.2815,1,0,3,1,100,0
2,VEDU,0,2,794,1,BRTE,0.0611,1,0,1,1,100,0
2,VEDU,0,2,795,1,BRTE,0.2489,1,0,2,1,100,0
2,VEDU,0,2,796,1,BRTE,0.2383,1,0,3,1,100,0
2,VEDU,0,2,797,1,BRTE,0.1487,1,0,2,1,100,0
2,VEDU,0,2,798,1,BRTE,0.2016,1,0,4,1,100,0
2,VEDU,0,3,828,1,BRTE,0.4363,1,0,4,1,100,0
2,VEDU,0,3,829,1,BRTE,0.1791,1,0,3,1,100,0
2,VEDU,5,1,431,1,BRTE,0.0825,2,0,2,2,100,0
2,VEDU,5,1,431,2,BRTE,0.0795,2,0,2,2,100,0
2,VEDU,5,2,433,1,BRTE,0.3088,2,0,3,2,100,0
2,VEDU,5,2,433,2,BRTE,0.0163,2,0,1,2,100,0
2,VEDU,5,3,438,1,BRTE,0.0229,2,0,1,2,100,0
2,VEDU,5,3,438,2,BRTE,0.0426,2,0,1,2,100,0
2,VEDU,6,2,438,1,BRTE,0.0975,2,1,2,3,66.66666667,33.33333333
2,VEDU,6,2,441,2,BRTE,0.3031,2,1,2,3,66.66666667,33.33333333
2,VEDU,6,1,441,1,BRTE,0.0865,2,2,3,4,50,50
2,VEDU,6,1,442,2,BRTE,0.0469,2,2,1,4,50,50
2,VEDU,6,3,442,1,BRTE,0.093,2,0,2,2,100,0
2,VEDU,6,3,447,2,BRTE,0.0636,2,0,2,2,100,0
2,VEDU,7,2,447,1,BRTE,0.1753,2,3,2,5,40,60
2,VEDU,7,2,450,2,BRTE,0.1664,2,3,3,5,40,60
2,VEDU,7,1,451,1,BRTE,0.1022,2,3,2,5,40,60
2,VEDU,7,1,451,2,BRTE,0.1594,2,3,2,5,40,60
2,VEDU,7,3,456,1,BRTE,0.0573,3,5,2,8,37.5,62.5
2,VEDU,7,3,456,2,BRTE,0.0532,3,5,2,8,37.5,62.5
2,VEDU,7,3,456,3,BRTE,0.0587,3,5,2,8,37.5,62.5
2,VEDU,8,3,458,1,BRTE,0.0676,3,8,2,11,27.27272727,72.72727273
2,VEDU,8,3,458,2,BRTE,0.0156,3,8,1,11,27.27272727,72.72727273
2,VEDU,8,3,458,3,BRTE,0.0207,3,8,1,11,27.27272727,72.72727273
2,VEDU,8,1,462,1,BRTE,0.0852,2,8,2,10,20,80
2,VEDU,8,1,462,2,BRTE,0.0307,2,8,1,10,20,80
2,VEDU,8,2,464,1,BRTE,0.0651,2,2,1,4,50,50
2,VEDU,8,2,464,2,BRTE,0.1032,2,2,2,4,50,50
2,VEDU,9,1,468,2,BRTE,0.0466,1,0,2,1,100,0
2,VEDU,9,1,472,1,BRTE,0.1221,3,0,3,3,100,0
2,VEDU,9,1,472,3,BRTE,0.1095,3,0,3,3,100,0
2,VEDU,9,1,472,4,BRTE,0.1705,3,0,3,3,100,0
2,VEDU,9,2,803,1,BRTE,0.0478,4,0,1,4,100,0
2,VEDU,9,2,803,2,BRTE,0.0464,4,0,1,4,100,0
2,VEDU,9,2,803,3,BRTE,0.078,4,0,2,4,100,0
2,VEDU,9,2,803,4,BRTE,0.0628,4,0,1,4,100,0
2,VEDU,9,3,834,1,BRTE,0.0289,5,0,2,5,100,0
2,VEDU,9,3,834,2,BRTE,0.0188,5,0,1,5,100,0
2,VEDU,9,3,834,3,BRTE,0.0438,5,0,3,5,100,0
2,VEDU,9,3,834,4,BRTE,0.041,5,0,2,5,100,0
2,VEDU,9,3,834,5,BRTE,0.0012,5,0,1,5,100,0
2,VEDU,10,1,475,1,BRTE,0.0326,3,1,1,4,75,25
2,VEDU,10,1,475,2,BRTE,0.0364,3,1,1,4,75,25
2,VEDU,10,1,475,3,BRTE,0.0125,3,1,1,4,75,25
2,VEDU,10,3,481,1,BRTE,0.1134,4,2,2,6,66.66666667,33.33333333
2,VEDU,10,3,481,2,BRTE,0.1275,4,2,4,6,66.66666667,33.33333333
2,VEDU,10,3,481,3,BRTE,0.1236,4,2,3,6,66.66666667,33.33333333
2,VEDU,10,3,481,4,BRTE,0.1031,4,2,2,6,66.66666667,33.33333333
2,VEDU,11,3,481,1,BRTE,0.0393,4,3,2,7,57.14285714,42.85714286
2,VEDU,11,3,481,2,BRTE,0.0709,4,3,2,7,57.14285714,42.85714286
2,VEDU,11,3,481,3,BRTE,0.0251,4,3,1,7,57.14285714,42.85714286
2,VEDU,11,3,481,4,BRTE,0.1071,4,3,3,7,57.14285714,42.85714286
2,VEDU,11,1,485,1,BRTE,0.0537,3,4,2,7,42.85714286,57.14285714
2,VEDU,11,1,485,2,BRTE,0.0455,3,4,1,7,42.85714286,57.14285714
2,VEDU,11,1,485,3,BRTE,0.0421,3,4,1,7,42.85714286,57.14285714
2,VEDU,12,3,490,1,BRTE,0.0784,4,6,2,10,40,60
2,VEDU,12,3,490,2,BRTE,0.0148,4,6,1,10,40,60
2,VEDU,12,3,490,3,BRTE,0.1044,4,6,4,10,40,60
2,VEDU,12,3,490,4,BRTE,0.0028,4,6,1,10,40,60
2,VEDU,12,1,492,1,BRTE,0.0747,5,5,2,10,50,50
2,VEDU,12,1,492,2,BRTE,0.0518,5,5,1,10,50,50
2,VEDU,12,1,492,3,BRTE,0.0429,5,5,1,10,50,50
2,VEDU,12,1,492,4,BRTE,0.0313,5,5,1,10,50,50
2,VEDU,12,1,492,5,BRTE,0.0249,5,5,1,10,50,50
2,VEDU,12,2,824,1,BRTE,0.0249,5,6,1,11,45.45454545,54.54545455
2,VEDU,12,2,824,2,BRTE,0.0755,5,6,2,11,45.45454545,54.54545455
2,VEDU,12,2,824,3,BRTE,0.0972,5,6,2,11,45.45454545,54.54545455
2,VEDU,12,2,824,4,BRTE,0.0719,5,6,2,11,45.45454545,54.54545455
2,VEDU,12,2,824,5,BRTE,0.1313,5,6,2,11,45.45454545,54.54545455
2,VEDU,13,1,498,1,BRTE,0.04,8,0,1,8,100,0
2,VEDU,13,1,498,2,BRTE,0.0365,8,0,1,8,100,0
2,VEDU,13,1,498,3,BRTE,0.0234,8,0,1,8,100,0
2,VEDU,13,1,498,4,BRTE,0.0932,8,0,3,8,100,0
2,VEDU,13,1,498,5,BRTE,0.0414,8,0,1,8,100,0
2,VEDU,13,1,498,6,BRTE,0.0223,8,0,1,8,100,0
2,VEDU,13,1,498,7,BRTE,0.0267,8,0,1,8,100,0
2,VEDU,13,1,498,8,BRTE,0.0826,8,0,2,8,100,0
2,VEDU,13,2,500,1,BRTE,0.0162,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,2,BRTE,0.0089,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,3,BRTE,0.0103,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,4,BRTE,0.0601,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,5,BRTE,0.0153,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,6,BRTE,0.0315,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,7,BRTE,0.0428,8,1,1,9,88.88888889,11.11111111
2,VEDU,13,2,500,8,BRTE,0.0797,8,1,2,9,88.88888889,11.11111111
2,VEDU,13,3,503,1,BRTE,0.0427,9,0,2,9,100,0
2,VEDU,13,3,503,2,BRTE,0.0151,9,0,1,9,100,0
2,VEDU,13,3,503,3,BRTE,0.0944,9,0,3,9,100,0
2,VEDU,13,3,503,4,BRTE,0.0213,9,0,1,9,100,0
2,VEDU,13,3,503,5,BRTE,0.0264,9,0,2,9,100,0
2,VEDU,13,3,503,6,BRTE,0.0263,9,0,1,9,100,0
2,VEDU,13,3,503,7,BRTE,0.0186,9,0,1,9,100,0
2,VEDU,13,3,503,8,BRTE,0.0357,9,0,2,9,100,0
2,VEDU,13,3,503,9,BRTE,0.1096,9,0,4,9,100,0
2,VEDU,14,2,324,1,BRTE,0.0219,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,2,BRTE,0.0135,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,3,BRTE,0.0373,10,1,2,11,90.90909091,9.090909091
2,VEDU,14,2,324,4,BRTE,0.0143,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,5,BRTE,0.0121,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,6,BRTE,0.0077,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,7,BRTE,0.0195,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,8,BRTE,0.0282,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,2,324,9,BRTE,0.0235,10,1,1,11,90.90909091,9.090909091
2,VEDU,14,1,177,1,BRTE,0.0238,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,2,BRTE,0.0124,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,3,BRTE,0.0116,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,4,BRTE,0.0251,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,5,BRTE,0.023,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,6,BRTE,0.0229,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,7,BRTE,0.0172,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,8,BRTE,0.0109,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,1,177,9,BRTE,0.0099,9,2,1,11,81.81818182,18.18181818
2,VEDU,14,3,839,1,BRTE,0.0465,11,0,2,11,100,0
2,VEDU,14,3,839,2,BRTE,0.0212,11,0,1,11,100,0
2,VEDU,14,3,839,3,BRTE,0.0195,11,0,1,11,100,0
2,VEDU,14,3,839,4,BRTE,0.0419,11,0,1,11,100,0
2,VEDU,14,3,839,5,BRTE,0.0497,11,0,1,11,100,0
2,VEDU,14,3,839,6,BRTE,0.0177,11,0,1,11,100,0
2,VEDU,14,3,839,7,BRTE,0.0439,11,0,2,11,100,0
2,VEDU,14,3,839,8,BRTE,0.0105,11,0,1,11,100,0
2,VEDU,14,3,839,9,BRTE,0.0376,11,0,2,11,100,0
2,VEDU,14,3,839,10,BRTE,0.0511,11,0,2,11,100,0
2,VEDU,14,3,839,11,BRTE,0.0087,11,0,1,11,100,0
2,VEDU,14,2,806,10,BRTE,0.0144,10,0,1,10,100,0
2,VEDU,15,3,178,1,BRTE,0.0254,9,6,1,15,60,40
2,VEDU,15,3,178,2,BRTE,0.0462,9,6,2,15,60,40
2,VEDU,15,3,178,3,BRTE,0.0319,9,6,2,15,60,40
2,VEDU,15,3,178,4,BRTE,0.0059,9,6,1,15,60,40
2,VEDU,15,3,178,5,BRTE,0.0273,9,6,1,15,60,40
2,VEDU,15,3,178,6,BRTE,0.0253,9,6,1,15,60,40
2,VEDU,15,3,178,7,BRTE,0.0326,9,6,2,15,60,40
2,VEDU,15,3,178,8,BRTE,0.0191,9,6,1,15,60,40
2,VEDU,15,3,178,9,BRTE,0.032,9,6,2,15,60,40
2,VEDU,15,1,179,1,BRTE,0.0291,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,2,BRTE,0.0171,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,3,BRTE,0.0136,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,4,BRTE,0.0384,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,5,BRTE,0.0195,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,6,BRTE,0.0122,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,7,BRTE,0.0312,10,8,2,18,55.55555556,44.44444444
2,VEDU,15,1,179,8,BRTE,0.0213,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,9,BRTE,0.0134,10,8,1,18,55.55555556,44.44444444
2,VEDU,15,1,179,10,BRTE,0.0047,10,8,1,18,55.55555556,44.44444444
2,VEDU,16,2,323,1,BRTE,0.0231,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,2,BRTE,0.014,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,3,BRTE,0.0083,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,4,BRTE,0.0209,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,5,BRTE,0.0091,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,6,BRTE,0.0213,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,7,BRTE,0.0057,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,8,BRTE,0.0291,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,9,BRTE,0.0111,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,10,BRTE,0.0207,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,11,BRTE,0.0221,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,12,BRTE,0.0135,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,2,323,13,BRTE,0.0115,13,8,1,21,61.9047619,38.0952381
2,VEDU,16,1,744,1,BRTE,0.0486,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,744,2,BRTE,0.0538,8,6,2,14,57.14285714,42.85714286
2,VEDU,16,1,744,3,BRTE,0.0662,8,6,2,14,57.14285714,42.85714286
2,VEDU,16,1,744,4,BRTE,0.0634,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,744,5,BRTE,0.0286,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,744,6,BRTE,0.0392,8,6,2,14,57.14285714,42.85714286
2,VEDU,16,1,744,7,BRTE,0.029,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,1,744,8,BRTE,0.0221,8,6,1,14,57.14285714,42.85714286
2,VEDU,16,3,841,1,BRTE,0.0513,7,8,2,15,46.66666667,53.33333333
2,VEDU,16,3,841,2,BRTE,0.0245,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,841,3,BRTE,0.0272,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,841,4,BRTE,0.0497,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,841,5,BRTE,0.0353,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,841,6,BRTE,0.0158,7,8,1,15,46.66666667,53.33333333
2,VEDU,16,3,841,7,BRTE,0.0548,7,8,3,15,46.66666667,53.33333333
2,VEDU,17,2,526,8,BRTE,0.0195,5,0,1,5,100,0
2,VEDU,17,2,526,9,BRTE,0.0194,5,0,1,5,100,0
2,VEDU,17,2,526,10,BRTE,0.0357,5,0,2,5,100,0
2,VEDU,17,2,526,11,BRTE,0.0171,5,0,1,5,100,0
2,VEDU,17,2,526,12,BRTE,0.0162,5,0,1,5,100,0
2,VEDU,17,1,535,16,BRTE,0.0978,1,0,3,1,100,0
2,VEDU,17,3,530,1,BRTE,0.0596,14,0,2,14,100,0
2,VEDU,17,3,530,2,BRTE,0.019,14,0,2,14,100,0
2,VEDU,17,3,530,3,BRTE,0.0614,14,0,2,14,100,0
2,VEDU,17,3,530,4,BRTE,0.0232,14,0,1,14,100,0
2,VEDU,17,3,530,5,BRTE,0.0396,14,0,2,14,100,0
2,VEDU,17,3,530,6,BRTE,0.0112,14,0,1,14,100,0
2,VEDU,17,3,530,7,BRTE,0.0377,14,0,2,14,100,0
2,VEDU,17,3,530,8,BRTE,0.0455,14,0,2,14,100,0
2,VEDU,17,3,530,9,BRTE,0.0034,14,0,1,14,100,0
2,VEDU,17,3,530,10,BRTE,0.0417,14,0,1,14,100,0
2,VEDU,17,3,530,11,BRTE,0.0151,14,0,1,14,100,0
2,VEDU,17,3,530,12,BRTE,0.0311,14,0,1,14,100,0
2,VEDU,17,3,530,13,BRTE,0.0545,14,0,2,14,100,0
2,VEDU,17,3,530,14,BRTE,0.0369,14,0,2,14,100,0
2,VEDU,18,3,532,1,BRTE,0.0236,8,0,2,8,100,0
2,VEDU,18,3,532,2,BRTE,0.0316,8,0,2,8,100,0
2,VEDU,18,3,532,3,BRTE,0.0248,8,0,1,8,100,0
2,VEDU,18,3,532,4,BRTE,0.0216,8,0,1,8,100,0
2,VEDU,18,3,532,5,BRTE,0.0354,8,0,3,8,100,0
2,VEDU,18,3,532,6,BRTE,0.0475,8,0,3,8,100,0
2,VEDU,18,3,532,7,BRTE,0.0266,8,0,1,8,100,0
2,VEDU,18,3,532,8,BRTE,0.0101,8,0,1,8,100,0
2,VEDU,18,3,541,1,BRTE,0.339,1,0,4,1,100,0
2,VEDU,18,1,262,1,BRTE,0.1117,1,0,3,1,100,0
2,VEDU,18,2,263,1,BRTE,0.1227,1,0,2,1,100,0
2,VEDU,0,3,844,1,VEDU,0.0109,0,1,2,1,0,100
2,VEDU,0,3,845,1,VEDU,0.0356,0,1,4,1,0,100
2,VEDU,0,3,846,1,VEDU,0.0537,0,1,4,1,0,100
2,VEDU,0,3,847,1,VEDU,0.0509,0,1,5,1,0,100
2,VEDU,0,1,848,1,VEDU,0.0281,0,1,3,1,0,100
2,VEDU,0,1,849,1,VEDU,0.0244,0,1,3,1,0,100
2,VEDU,0,1,747,1,VEDU,0.0288,0,1,3,1,0,100
2,VEDU,0,1,748,1,VEDU,0.0031,0,1,1,1,0,100
2,VEDU,0,1,749,1,VEDU,0.0251,0,1,2,1,0,100
